,Family,Plant,Code,Lat,Long,Site,Location,Plot,Collection,Date_Label,Date,Year,Plant_family,ID_Num,Order,Subfamily,Genus,Species,Gender,Morph,Count,Type,fltyp,flcol,Functional_group,Functional_group2,int1,int,Pl_ID,Pol_ID
396,Apidae,Capsella_bursa-pastoris,HAR3_26.4_s3,51.854N,11.088E,Harsleben,HAR,3,2017,26.IV.2020,4/26/2017,2017,Brassicaceae,s3,Hymenoptera,NA,Bombus,pratorum,NA,Bombus.pratorum,1,Sight,DiskHN,w,Bumblebee,Bumblebee,Bumblebee-Capsella_bursa-pastoris,Bombus.pratorum-Capsella_bursa-pastoris,P_ 8,I_ 44
397,Apidae,Lamium_purpureum,GRE1_7.5_13,51.624N,11.455E,Greifenhagen,GRE,1,2017,7.V.2017,5/7/2017,2017,Lamiaceae,13,Hymenoptera,NA,Anthophora,plumipes,male,Anthophora.plumipes,3,Pin,Lip,pu,Apidae,WildBee,Apidae-Lamium_purpureum,Anthophora.plumipes-Lamium_purpureum,P_21,I_ 33
398,Apidae,Brassica_napus,GRE1_7.5_s6,51.624N,11.455E,Greifenhagen,GRE,1,2017,7.V.2021,5/7/2017,2017,Brassicaceae,s6,Hymenoptera,NA,Bombus,red-tail.complex,NA,Bombus.red-tail.complex,2,Sight,DiskHN,g,Bumblebee,Bumblebee,Bumblebee-Brassica_napus,Bombus.red-tail.complex-Brassica_napus,P_ 6,I_ 45
399,Apidae,Lamium_purpureum,WAN1_10.5_s10,52.094N,11.417E,Wanzleben,WAN,1,2017,10.V.2019,5/10/2017,2017,Lamiaceae,s10,Hymenoptera,NA,Apis,mellifera,female,Apis.mellifera,1,Sight,Lip,pu,Honeybee,Honeybee,Honeybee-Lamium_purpureum,Apis.mellifera-Lamium_purpureum,P_21,I_ 34
400,Apidae,Prunus_cerasus,HAR1_11.5_02,51.857N,11.071E,Harsleben,HAR,1,2017,11.V.2017,5/11/2017,2017,Rosaceae,2,Hymenoptera,Nomadinae,Nomada,flava,male,Nomada.flava,1,Pin,DiskHN,w,Apidae,WildBee,Apidae-Prunus_cerasus,Nomada.flava-Prunus_cerasus,P_27,I_128
401,Apidae,Bellis_perennis,SST3_12.5_04,51.354N,11.734E,Schafstaedt,SST,3,2017,12.V.2017,5/12/2017,2017,Asteraceae,4,Hymenoptera,Nomadinae,Nomada,goodeniana,female,Nomada.goodeniana,1,Pin,FlowerHead,w,Apidae,WildBee,Apidae-Bellis_perennis,Nomada.goodeniana-Bellis_perennis,P_ 5,I_131
402,Apidae,Taraxacum_officinale,GRE4_7.5_10,51.645N,11.439E,Greifenhagen,GRE,4,2017,7.V.2019,5/7/2017,2017,Asteraceae,10,Hymenoptera,Nomadinae,Nomada,ruficornis,male,Nomada.ruficornis,1,Pin,FlowerHead,g,Apidae,WildBee,Apidae-Taraxacum_officinale,Nomada.ruficornis-Taraxacum_officinale,P_40,I_135
403,Apidae,Valerianella_locusta,WAN1_10.5_s11,52.094N,11.417E,Wanzleben,WAN,1,2017,10.V.2020,5/10/2017,2017,Valerianceae,s11,Hymenoptera,NA,Bombus,pascuorum,NA,Bombus.pascuorum,1,Sight,Funnel,b,Bumblebee,Bumblebee,Bumblebee-Valerianella_locusta,Bombus.pascuorum-Valerianella_locusta,P_44,I_ 43
404,Apidae,Brassica_napus,HAR1_22.5_s5,51.857N,11.071E,Harsleben,HAR,1,2017,22.V.2028,5/22/2017,2017,Brassicaceae,s5,Hymenoptera,NA,Bombus,terrestris.complex,NA,Bombus.terrestris.complex,3,Sight,DiskHN,g,Bumblebee,Bumblebee,Bumblebee-Brassica_napus,Bombus.terrestris.complex-Brassica_napus,P_ 6,I_ 47
405,Apidae,Vicia_sativa,SIP2_23.5_s6,51.638N,11.060E,Siptenfelde,SIP,2,2017,23.V.2023,5/23/2017,2017,Fabaceae,s6,Hymenoptera,NA,Apis,mellifera,female,Apis.mellifera,1,Sight,FlagBlossoms,b,Honeybee,Honeybee,Honeybee-Vicia_sativa,Apis.mellifera-Vicia_sativa,P_47,I_ 34
406,Apidae,Brassica_napus,WAN3_10.5_s1,52.083N,11.418E,Wanzleben,WAN,3,2017,10.V.2025,5/10/2017,2017,Brassicaceae,s1,Hymenoptera,NA,Bombus,terrestris.complex,NA,Bombus.terrestris.complex,2,Sight,DiskHN,g,Bumblebee,Bumblebee,Bumblebee-Brassica_napus,Bombus.terrestris.complex-Brassica_napus,P_ 6,I_ 47
407,Apidae,Crataegus_monogyna,FRI1_17.5_11,51.621N,11.722E,Friedeburg,FRI,1,2017,17.V.2017,5/17/2017,2017,Rosaceae,11,Hymenoptera,Nomadinae,Nomada,succincta,male,Nomada.succincta,1,Pin,DiskON,w,Apidae,WildBee,Apidae-Crataegus_monogyna,Nomada.succincta-Crataegus_monogyna,P_ 9,I_137
408,Apidae,Taraxacum_officinale,GRE3_20.4_s1,51.619N,11.439E,Greifenhagen,GRE,3,2017,20.IV.2019,4/20/2017,2017,Asteraceae,s1,Hymenoptera,NA,Bombus,terrestris.complex,NA,Bombus.terrestris.complex,1,Sight,FlowerHead,g,Bumblebee,Bumblebee,Bumblebee-Taraxacum_officinale,Bombus.terrestris.complex-Taraxacum_officinale,P_40,I_ 47
409,Apidae,Muscari_botryoides,GRE2_28.4_s2,51.621N,11.457E,Greifenhagen,GRE,2,2017,28.IV.2019,4/28/2017,2017,Boraginaceae,s2,Hymenoptera,NA,Bombus,pascuorum,NA,Bombus.pascuorum,1,Sight,Bell,b,Bumblebee,Bumblebee,Bumblebee-Muscari_botryoides,Bombus.pascuorum-Muscari_botryoides,P_25,I_ 43
410,Apidae,Lamium_purpureum,GRE1_7.5_11,51.624N,11.455E,Greifenhagen,GRE,1,2017,7.V.2017,5/7/2017,2017,Lamiaceae,11,Hymenoptera,NA,Anthophora,plumipes,male,Anthophora.plumipes,1,Pin,Lip,pu,Apidae,WildBee,Apidae-Lamium_purpureum,Anthophora.plumipes-Lamium_purpureum,P_21,I_ 33
411,Apidae,Viola_arvensis,SIP3_16.5_s9,51.636N,11.054E,Siptenfelde,SIP,3,2017,16.V.2021,5/16/2017,2017,Violaceae,s9,Hymenoptera,NA,Bombus,pascuorum,NA,Bombus.pascuorum,2,Sight,Lip,w,Bumblebee,Bumblebee,Bumblebee-Viola_arvensis,Bombus.pascuorum-Viola_arvensis,P_48,I_ 43
412,Apidae,Brassica_napus,GRE3_7.5_s1,51.619N,11.439E,Greifenhagen,GRE,3,2017,7.V.2018,5/7/2017,2017,Brassicaceae,s1,Hymenoptera,NA,Apis,mellifera,female,Apis.mellifera,2,Sight,DiskHN,g,Honeybee,Honeybee,Honeybee-Brassica_napus,Apis.mellifera-Brassica_napus,P_ 6,I_ 34
413,Apidae,Lamium_album,GRE4_7.5_04,51.645N,11.439E,Greifenhagen,GRE,4,2017,7.V.2017,5/7/2017,2017,Lamiaceae,4,Hymenoptera,NA,Bombus,terrestris,female,Bombus.terrestris,1,Pin,Lip,w,Bumblebee,Bumblebee,Bumblebee-Lamium_album,Bombus.terrestris-Lamium_album,P_19,I_ 46
414,Apidae,Prunus_avium,GRE4_28.4_s5,51.645N,11.439E,Greifenhagen,GRE,4,2017,28.IV.2022,4/28/2017,2017,Rosaceae,s5,Hymenoptera,NA,Bombus,terrestris.complex,NA,Bombus.terrestris.complex,2,Sight,DiskHN,w,Bumblebee,Bumblebee,Bumblebee-Prunus_avium,Bombus.terrestris.complex-Prunus_avium,P_26,I_ 47
415,Apidae,Descurainia_sophia,HAR4_22.5_s3,51.826N,11.067E,Harsleben,HAR,4,2017,22.V.2021,5/22/2017,2017,Brassicaceae,s3,Hymenoptera,NA,Bombus,terrestris.complex,NA,Bombus.terrestris.complex,1,Sight,DiskHN,g,Bumblebee,Bumblebee,Bumblebee-Descurainia_sophia,Bombus.terrestris.complex-Descurainia_sophia,P_11,I_ 47
416,Apidae,Taraxacum_officinale,GRE1_20.4_s1,51.624N,11.455E,Greifenhagen,GRE,1,2017,20.IV.2018,4/20/2017,2017,Asteraceae,s1,Hymenoptera,NA,Bombus,red-tail.complex,Queen,Bombus.red-tail.complex,2,Sight,FlowerHead,g,Bumblebee,Bumblebee,Bumblebee-Taraxacum_officinale,Bombus.red-tail.complex-Taraxacum_officinale,P_40,I_ 45
417,Apidae,Taraxacum_officinale,SIP1_16.5_s3,51.654N,11.038E,Siptenfelde,SIP,1,2017,16.V.2018,5/16/2017,2017,Asteraceae,s3,Hymenoptera,NA,Bombus,pratorum,NA,Bombus.pratorum,2,Sight,FlowerHead,g,Bumblebee,Bumblebee,Bumblebee-Taraxacum_officinale,Bombus.pratorum-Taraxacum_officinale,P_40,I_ 44
418,Apidae,Prunus_avium,FRI1_3.5_02,51.621N,11.722E,Friedeburg,FRI,1,2017,3.V.2017,5/3/2017,2017,Rosaceae,2,Hymenoptera,Nomadinae,Nomada,panzeri,male,Nomada.panzeri,1,Pin,DiskHN,w,Apidae,WildBee,Apidae-Prunus_avium,Nomada.panzeri-Prunus_avium,P_26,I_134
419,Apidae,Brassica_napus,WAN3_10.5_s2,52.083N,11.418E,Wanzleben,WAN,3,2017,10.V.2021,5/10/2017,2017,Brassicaceae,s2,Hymenoptera,NA,Bombus,pascuorum,NA,Bombus.pascuorum,6,Sight,DiskHN,g,Bumblebee,Bumblebee,Bumblebee-Brassica_napus,Bombus.pascuorum-Brassica_napus,P_ 6,I_ 43
420,Apidae,Crataegus_monogyna,HAR3_16.5_s12,51.854N,11.088E,Harsleben,HAR,3,2017,16.V.2018,5/16/2017,2017,Rosaceae,s12,Hymenoptera,NA,Apis,mellifera,female,Apis.mellifera,12,Sight,DiskON,w,Honeybee,Honeybee,Honeybee-Crataegus_monogyna,Apis.mellifera-Crataegus_monogyna,P_ 9,I_ 34
421,Apidae,Brassica_napus,FRI3_21.5_s6,51.633N,11.706E,Friedeburg,FRI,3,2017,21.V.2020,5/21/2017,2017,Brassicaceae,s6,Hymenoptera,NA,Apis,mellifera,female,Apis.mellifera,1,Sight,DiskHN,g,Honeybee,Honeybee,Honeybee-Brassica_napus,Apis.mellifera-Brassica_napus,P_ 6,I_ 34
422,Apidae,Taraxacum_officinale,SST3_18.5_07,51.354N,11.734E,Schafstaedt,SST,3,2017,18.V.2017,5/18/2017,2017,Asteraceae,7,Hymenoptera,Nomadinae,Nomada,goodeniana,female,Nomada.goodeniana,1,Pin,FlowerHead,g,Apidae,WildBee,Apidae-Taraxacum_officinale,Nomada.goodeniana-Taraxacum_officinale,P_40,I_131
423,Apidae,Lamium_album,GRE3_12.5_s11,51.619N,11.439E,Greifenhagen,GRE,3,2017,12.V.2027,5/12/2017,2017,Lamiaceae,s11,Hymenoptera,NA,Bombus,red-tail.complex,NA,Bombus.red-tail.complex,1,Sight,Lip,w,Bumblebee,Bumblebee,Bumblebee-Lamium_album,Bombus.red-tail.complex-Lamium_album,P_19,I_ 45
424,Apidae,Crataegus_monogyna,FRI2_3.5_s6,51.623N,11.730E,Friedeburg,FRI,2,2017,3.V.2025,5/3/2017,2017,Rosaceae,s6,Hymenoptera,NA,Bombus,red-tail.complex,Queen,Bombus.red-tail.complex,3,Sight,DiskON,w,Bumblebee,Bumblebee,Bumblebee-Crataegus_monogyna,Bombus.red-tail.complex-Crataegus_monogyna,P_ 9,I_ 45
425,Apidae,Lepidium_campestre,WAN1_26.4_16,52.094N,11.417E,Wanzleben,WAN,1,2017,26.IV.2017,4/26/2017,2017,Brassicaceae,16,Hymenoptera,Nomadinae,Nomada,fucata,male,Nomada.fucata,1,Pin,DiskHN,w,Apidae,WildBee,Apidae-Lepidium_campestre,Nomada.fucata-Lepidium_campestre,P_23,I_130
426,Apidae,Lamium_album,SIP1_23.5_s7,51.654N,11.038E,Siptenfelde,SIP,1,2017,23.V.2023,5/23/2017,2017,Lamiaceae,s7,Hymenoptera,NA,Bombus,terrestris.complex,NA,Bombus.terrestris.complex,3,Sight,Lip,w,Bumblebee,Bumblebee,Bumblebee-Lamium_album,Bombus.terrestris.complex-Lamium_album,P_19,I_ 47
427,Apidae,Taraxacum_officinale,SIP3_16.5_s7,51.636N,11.054E,Siptenfelde,SIP,3,2017,16.V.2020,5/16/2017,2017,Asteraceae,s7,Hymenoptera,NA,Bombus,pascuorum,NA,Bombus.pascuorum,4,Sight,FlowerHead,g,Bumblebee,Bumblebee,Bumblebee-Taraxacum_officinale,Bombus.pascuorum-Taraxacum_officinale,P_40,I_ 43
428,Apidae,Brassica_napus,SST3_18.5_s4,51.354N,11.734E,Schafstaedt,SST,3,2017,18.V.2023,5/18/2017,2017,Brassicaceae,s4,Hymenoptera,NA,Apis,mellifera,female,Apis.mellifera,2,Sight,DiskHN,g,Honeybee,Honeybee,Honeybee-Brassica_napus,Apis.mellifera-Brassica_napus,P_ 6,I_ 34
429,Apidae,Brassica_napus,WAN2_10.5_s9,52.092N,11.427E,Wanzleben,WAN,2,2017,10.V.2032,5/10/2017,2017,Brassicaceae,s9,Hymenoptera,NA,Bombus,red-tail.complex,NA,Bombus.red-tail.complex,6,Sight,DiskHN,g,Bumblebee,Bumblebee,Bumblebee-Brassica_napus,Bombus.red-tail.complex-Brassica_napus,P_ 6,I_ 45
430,Apidae,Taraxacum_officinale,SST3_3.5_03,51.354N,11.734E,Schafstaedt,SST,3,2017,3.V.2017,5/3/2017,2017,Asteraceae,3,Hymenoptera,Nomadinae,Nomada,lathburiana,female,Nomada.lathburiana,1,Pin,FlowerHead,g,Apidae,WildBee,Apidae-Taraxacum_officinale,Nomada.lathburiana-Taraxacum_officinale,P_40,I_132
431,Apidae,Lepidium_campestre,FRI1_21.5_22,51.621N,11.722E,Friedeburg,FRI,1,2017,21.V.2017,5/21/2017,2017,Brassicaceae,22,Hymenoptera,Nomadinae,Nomada,goodeniana,female,Nomada.goodeniana,1,Pin,DiskHN,w,Apidae,WildBee,Apidae-Lepidium_campestre,Nomada.goodeniana-Lepidium_campestre,P_23,I_131
432,Apidae,Bellis_perennis,WAN2_22.5_14,52.092N,11.427E,Wanzleben,WAN,2,2017,22.V.2017,5/22/2017,2017,Asteraceae,14,Hymenoptera,Nomadinae,Nomada,goodeniana,female,Nomada.goodeniana,1,Pin,FlowerHead,w,Apidae,WildBee,Apidae-Bellis_perennis,Nomada.goodeniana-Bellis_perennis,P_ 5,I_131
433,Apidae,Senecio_jacobaea,HAR3_11.5_05,51.854N,11.088E,Harsleben,HAR,3,2017,11.V.2017,5/11/2017,2017,Asteraceae,5,Hymenoptera,Nomadinae,Nomada,flava,male,Nomada.flava,1,Pin,FlowerHead,g,Apidae,WildBee,Apidae-Senecio_jacobaea,Nomada.flava-Senecio_jacobaea,P_34,I_128
434,Apidae,Lamium_album,SIP2_16.5_s4,51.638N,11.060E,Siptenfelde,SIP,2,2017,16.V.2025,5/16/2017,2017,Lamiaceae,s4,Hymenoptera,NA,Bombus,pascuorum,NA,Bombus.pascuorum,3,Sight,Lip,w,Bumblebee,Bumblebee,Bumblebee-Lamium_album,Bombus.pascuorum-Lamium_album,P_19,I_ 43
435,Apidae,Crataegus_monogyna,FRI1_17.5_s2,51.621N,11.722E,Friedeburg,FRI,1,2017,17.V.2021,5/17/2017,2017,Rosaceae,s2,Hymenoptera,NA,Apis,mellifera,female,Apis.mellifera,6,Sight,DiskON,w,Honeybee,Honeybee,Honeybee-Crataegus_monogyna,Apis.mellifera-Crataegus_monogyna,P_ 9,I_ 34
436,Apidae,Lamium_album,WAN1_10.5_s2,52.094N,11.417E,Wanzleben,WAN,1,2017,10.V.2026,5/10/2017,2017,Lamiaceae,s2,Hymenoptera,NA,Bombus,terrestris.complex,NA,Bombus.terrestris.complex,2,Sight,Lip,w,Bumblebee,Bumblebee,Bumblebee-Lamium_album,Bombus.terrestris.complex-Lamium_album,P_19,I_ 47
437,Apidae,Lamium_album,GRE3_12.5_s9,51.619N,11.439E,Greifenhagen,GRE,3,2017,12.V.2029,5/12/2017,2017,Lamiaceae,s9,Hymenoptera,NA,Bombus,terrestris.complex,NA,Bombus.terrestris.complex,4,Sight,Lip,w,Bumblebee,Bumblebee,Bumblebee-Lamium_album,Bombus.terrestris.complex-Lamium_album,P_19,I_ 47
438,Apidae,Brassica_napus,FRI2_21.5_21,51.623N,11.730E,Friedeburg,FRI,2,2017,21.V.2021,5/21/2017,2017,Brassicaceae,21,Hymenoptera,NA,Anthophora,plumipes,female,Anthophora.plumipes,1,Pin,DiskHN,g,Apidae,WildBee,Apidae-Brassica_napus,Anthophora.plumipes-Brassica_napus,P_ 6,I_ 33
439,Apidae,Brassica_napus,SIP3_16.5_02,51.636N,11.054E,Siptenfelde,SIP,3,2017,16.V.2017,5/16/2017,2017,Brassicaceae,2,Hymenoptera,NA,Apis,mellifera,female,Apis.mellifera,1,Pin,DiskHN,g,Honeybee,Honeybee,Honeybee-Brassica_napus,Apis.mellifera-Brassica_napus,P_ 6,I_ 34
440,Apidae,Lamium_album,GRE4_12.5_s5,51.645N,11.439E,Greifenhagen,GRE,4,2017,12.V.2020,5/12/2017,2017,Lamiaceae,s5,Hymenoptera,NA,Bombus,terrestris.complex,NA,Bombus.terrestris.complex,16,Sight,Lip,w,Bumblebee,Bumblebee,Bumblebee-Lamium_album,Bombus.terrestris.complex-Lamium_album,P_19,I_ 47
441,Apidae,Sinapis_arvensis,SIP1_23.5_s6,51.654N,11.038E,Siptenfelde,SIP,1,2017,23.V.2021,5/23/2017,2017,Brassicaceae,s6,Hymenoptera,NA,Bombus,pascuorum,NA,Bombus.pascuorum,1,Sight,DiskON,g,Bumblebee,Bumblebee,Bumblebee-Sinapis_arvensis,Bombus.pascuorum-Sinapis_arvensis,P_35,I_ 43
442,Apidae,Lamium_album,WAN2_10.5_s3,52.092N,11.427E,Wanzleben,WAN,2,2017,10.V.2030,5/10/2017,2017,Lamiaceae,s3,Hymenoptera,NA,Bombus,pascuorum,NA,Bombus.pascuorum,13,Sight,Lip,w,Bumblebee,Bumblebee,Bumblebee-Lamium_album,Bombus.pascuorum-Lamium_album,P_19,I_ 43
443,Apidae,Lamium_purpureum,WAN3_10.5_s6,52.083N,11.418E,Wanzleben,WAN,3,2017,10.V.2023,5/10/2017,2017,Lamiaceae,s6,Hymenoptera,NA,Bombus,pascuorum,NA,Bombus.pascuorum,1,Sight,Lip,pu,Bumblebee,Bumblebee,Bumblebee-Lamium_purpureum,Bombus.pascuorum-Lamium_purpureum,P_21,I_ 43
444,Apidae,Lamium_purpureum,GRE4_23.5_s2,51.645N,11.439E,Greifenhagen,GRE,4,2017,23.V.2024,5/23/2017,2017,Lamiaceae,s2,Hymenoptera,NA,Bombus,pascuorum,NA,Bombus.pascuorum,1,Sight,Lip,pu,Bumblebee,Bumblebee,Bumblebee-Lamium_purpureum,Bombus.pascuorum-Lamium_purpureum,P_21,I_ 43
445,Apidae,Lamium_purpureum,SIP3_10.5_s5,51.636N,11.054E,Siptenfelde,SIP,3,2017,10.V.2022,5/10/2017,2017,Lamiaceae,s5,Hymenoptera,NA,Bombus,pascuorum,NA,Bombus.pascuorum,3,Sight,Lip,pu,Bumblebee,Bumblebee,Bumblebee-Lamium_purpureum,Bombus.pascuorum-Lamium_purpureum,P_21,I_ 43
446,Apidae,Lamium_album,GRE3_12.5_s10,51.619N,11.439E,Greifenhagen,GRE,3,2017,12.V.2025,5/12/2017,2017,Lamiaceae,s10,Hymenoptera,NA,Bombus,pascuorum,NA,Bombus.pascuorum,2,Sight,Lip,w,Bumblebee,Bumblebee,Bumblebee-Lamium_album,Bombus.pascuorum-Lamium_album,P_19,I_ 43
447,Apidae,Lamium_album,GRE1_12.5_s10,51.624N,11.455E,Greifenhagen,GRE,1,2017,12.V.2017,5/12/2017,2017,Lamiaceae,s10,Hymenoptera,NA,Bombus,terrestris.complex,NA,Bombus.terrestris.complex,1,Sight,Lip,w,Bumblebee,Bumblebee,Bumblebee-Lamium_album,Bombus.terrestris.complex-Lamium_album,P_19,I_ 47
448,Apidae,Lamium_amplexicaule,FRI1_3.5_s5,51.621N,11.722E,Friedeburg,FRI,1,2017,3.V.2024,5/3/2017,2017,Lamiaceae,s5,Hymenoptera,NA,Bombus,pascuorum,Queen,Bombus.pascuorum,4,Sight,Lip,pu,Bumblebee,Bumblebee,Bumblebee-Lamium_amplexicaule,Bombus.pascuorum-Lamium_amplexicaule,P_20,I_ 43
449,Apidae,Lamium_purpureum,GRE4_28.4_s2,51.645N,11.439E,Greifenhagen,GRE,4,2017,28.IV.2019,4/28/2017,2017,Lamiaceae,s2,Hymenoptera,NA,Bombus,pascuorum,NA,Bombus.pascuorum,2,Sight,Lip,pu,Bumblebee,Bumblebee,Bumblebee-Lamium_purpureum,Bombus.pascuorum-Lamium_purpureum,P_21,I_ 43
450,Apidae,Brassica_napus,WAN2_17.5_s2,52.092N,11.427E,Wanzleben,WAN,2,2017,17.V.2025,5/17/2017,2017,Brassicaceae,s2,Hymenoptera,NA,Apis,mellifera,female,Apis.mellifera,20,Sight,DiskHN,g,Honeybee,Honeybee,Honeybee-Brassica_napus,Apis.mellifera-Brassica_napus,P_ 6,I_ 34
451,Apidae,Lamium_purpureum,SIP1_10.5_s10,51.654N,11.038E,Siptenfelde,SIP,1,2017,10.V.2021,5/10/2017,2017,Lamiaceae,s10,Hymenoptera,NA,Bombus,terrestris.complex,NA,Bombus.terrestris.complex,1,Sight,Lip,pu,Bumblebee,Bumblebee,Bumblebee-Lamium_purpureum,Bombus.terrestris.complex-Lamium_purpureum,P_21,I_ 47
452,Apidae,Lamium_amplexicaule,GRE1_7.5_07,51.624N,11.455E,Greifenhagen,GRE,1,2017,7.V.2017,5/7/2017,2017,Lamiaceae,7,Hymenoptera,NA,Anthophora,plumipes,male,Anthophora.plumipes,1,Pin,Lip,pu,Apidae,WildBee,Apidae-Lamium_amplexicaule,Anthophora.plumipes-Lamium_amplexicaule,P_20,I_ 33
453,Apidae,Lamium_purpureum,WAN2_10.5_s14,52.092N,11.427E,Wanzleben,WAN,2,2017,10.V.2028,5/10/2017,2017,Lamiaceae,s14,Hymenoptera,NA,Bombus,pascuorum,NA,Bombus.pascuorum,8,Sight,Lip,pu,Bumblebee,Bumblebee,Bumblebee-Lamium_purpureum,Bombus.pascuorum-Lamium_purpureum,P_21,I_ 43
454,Apidae,Lathyrus_vernus,HAR3_11.5_s8,51.854N,11.088E,Harsleben,HAR,3,2017,11.V.2026,5/11/2017,2017,Fabaceae,s8,Hymenoptera,NA,Bombus,dark.form.complex,NA,Bombus.dark.form.complex,1,Sight,FlagBlossoms,pu,Bumblebee,Bumblebee,Bumblebee-Lathyrus_vernus,Bombus.dark.form.complex-Lathyrus_vernus,P_22,I_ 39
455,Apidae,Lamium_purpureum,GRE4_18.5_s6,51.645N,11.439E,Greifenhagen,GRE,4,2017,18.V.2017,5/18/2017,2017,Lamiaceae,s6,Hymenoptera,NA,Bombus,pascuorum,NA,Bombus.pascuorum,3,Sight,Lip,pu,Bumblebee,Bumblebee,Bumblebee-Lamium_purpureum,Bombus.pascuorum-Lamium_purpureum,P_21,I_ 43
456,Apidae,Lamium_purpureum,WAN1_26.4_03,52.094N,11.417E,Wanzleben,WAN,1,2017,26.IV.2017,4/26/2017,2017,Lamiaceae,3,Hymenoptera,Nomadinae,Nomada,goodeniana,female,Nomada.goodeniana,1,Pin,Lip,pu,Apidae,WildBee,Apidae-Lamium_purpureum,Nomada.goodeniana-Lamium_purpureum,P_21,I_131
457,Apidae,Lamium_purpureum,GRE2_28.4_s7,51.621N,11.457E,Greifenhagen,GRE,2,2017,28.IV.2018,4/28/2017,2017,Lamiaceae,s7,Hymenoptera,NA,Anthophora,plumipes,male,Anthophora.plumipes,1,Sight,Lip,pu,Apidae,WildBee,Apidae-Lamium_purpureum,Anthophora.plumipes-Lamium_purpureum,P_21,I_ 33
458,Apidae,Taraxacum_officinale,SST2_12.5_s4,51.377N,11.720E,Schafstaedt,SST,2,2017,12.V.2017,5/12/2017,2017,Asteraceae,s4,Hymenoptera,NA,Bombus,terrestris.complex,NA,Bombus.terrestris.complex,1,Sight,FlowerHead,g,Bumblebee,Bumblebee,Bumblebee-Taraxacum_officinale,Bombus.terrestris.complex-Taraxacum_officinale,P_40,I_ 47
459,Apidae,Crataegus_monogyna,WAN3_22.5_s7,52.083N,11.418E,Wanzleben,WAN,3,2017,22.V.2026,5/22/2017,2017,Rosaceae,s7,Hymenoptera,NA,Apis,mellifera,female,Apis.mellifera,20,Sight,DiskON,w,Honeybee,Honeybee,Honeybee-Crataegus_monogyna,Apis.mellifera-Crataegus_monogyna,P_ 9,I_ 34
460,Apidae,Lamium_purpureum,GRE4_7.5_09,51.645N,11.439E,Greifenhagen,GRE,4,2017,7.V.2017,5/7/2017,2017,Lamiaceae,9,Hymenoptera,NA,Anthophora,plumipes,male,Anthophora.plumipes,6,Pin,Lip,pu,Apidae,WildBee,Apidae-Lamium_purpureum,Anthophora.plumipes-Lamium_purpureum,P_21,I_ 33
461,Apidae,Taraxacum_officinale,WAN1_26.4_05,52.094N,11.417E,Wanzleben,WAN,1,2017,26.IV.2017,4/26/2017,2017,Asteraceae,5,Hymenoptera,Nomadinae,Nomada,succincta,male,Nomada.succincta,1,Pin,FlowerHead,g,Apidae,WildBee,Apidae-Taraxacum_officinale,Nomada.succincta-Taraxacum_officinale,P_40,I_137
462,Apidae,Taraxacum_officinale,SIP3_10.5_s2,51.636N,11.054E,Siptenfelde,SIP,3,2017,10.V.2018,5/10/2017,2017,Asteraceae,s2,Hymenoptera,NA,Apis,mellifera,female,Apis.mellifera,1,Sight,FlowerHead,g,Honeybee,Honeybee,Honeybee-Taraxacum_officinale,Apis.mellifera-Taraxacum_officinale,P_40,I_ 34
463,Apidae,Taraxacum_officinale,SST3_18.5_06,51.354N,11.734E,Schafstaedt,SST,3,2017,18.V.2017,5/18/2017,2017,Asteraceae,6,Hymenoptera,Nomadinae,Nomada,goodeniana,male,Nomada.goodeniana,1,Pin,FlowerHead,g,Apidae,WildBee,Apidae-Taraxacum_officinale,Nomada.goodeniana-Taraxacum_officinale,P_40,I_131
464,Apidae,Lepidium_campestre,GRE3_7.5_s4,51.619N,11.439E,Greifenhagen,GRE,3,2017,7.V.2020,5/7/2017,2017,Brassicaceae,s4,Hymenoptera,NA,Apis,mellifera,female,Apis.mellifera,1,Sight,DiskHN,w,Honeybee,Honeybee,Honeybee-Lepidium_campestre,Apis.mellifera-Lepidium_campestre,P_23,I_ 34
465,Apidae,Brassica_napus,GRE1_28.4_s8,51.624N,11.455E,Greifenhagen,GRE,1,2017,28.IV.2022,4/28/2017,2017,Brassicaceae,s8,Hymenoptera,NA,Bombus,pascuorum,NA,Bombus.pascuorum,1,Sight,DiskHN,g,Bumblebee,Bumblebee,Bumblebee-Brassica_napus,Bombus.pascuorum-Brassica_napus,P_ 6,I_ 43
466,Apidae,Lamium_purpureum,GRE3_20.4_s3,51.619N,11.439E,Greifenhagen,GRE,3,2017,20.IV.2020,4/20/2017,2017,Lamiaceae,s3,Hymenoptera,NA,Bombus,terrestris.complex,NA,Bombus.terrestris.complex,1,Sight,Lip,pu,Bumblebee,Bumblebee,Bumblebee-Lamium_purpureum,Bombus.terrestris.complex-Lamium_purpureum,P_21,I_ 47
467,Apidae,Taraxacum_officinale,SIP2_10.5_s6,51.638N,11.060E,Siptenfelde,SIP,2,2017,10.V.2025,5/10/2017,2017,Asteraceae,s6,Hymenoptera,NA,Bombus,terrestris.complex,NA,Bombus.terrestris.complex,4,Sight,FlowerHead,g,Bumblebee,Bumblebee,Bumblebee-Taraxacum_officinale,Bombus.terrestris.complex-Taraxacum_officinale,P_40,I_ 47
